Book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	540	26	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Crucifers	Powdery mildew
500-599	540	27	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Onion	"Purple blotch, bulb rot, neck rot"
500-599	540	28	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Garlic	"Purple blotch, bulb rot, neck rot"
500-599	541	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	541	1	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Ornamentals	"Black spot, block rot, powdery mildew"
500-599	541	2	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Grapes	"Downy mildew, powdery mildew, fruit rot"
500-599	541	3	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Pepper	"Anthracnose, cercospora leaf spot, early blight"
500-599	541	4	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Melon	"Powdery mildew, cercospora, anthracnose, septoria fruit rot, earlyand late blight"
500-599	541	5	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Cucumber	"Powdery mildew, cercospora, anthracnose, septoria fruit rot, earlyand late blight"
500-599	541	6	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Squash	"Powdery mildew, cercospora, anthracnose, septoria fruit rot, earlyand late blight"
500-599	541	7	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Watermelon	"Powdery mildew, cercospora, anthracnose, septoria fruit rot, earlyand late blight"
500-599	541	8	ALJAY AGRO INDUSTRIAL SOLUTIONS INC.	CHLOROTHALONIL	GREENIL 500 SC	500 g/L	SC	FUNGICIDE	4	376-118-2766	14/03/2019	-	Celery	Early and late blight
500-599	541	9	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Potato	Early and late blight
500-599	541	10	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Cabbage	"Downy mildew, alternaria leaf spot"
500-599	541	11	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Cauliflower	"Downy mildew, alternaria leaf spot"
500-599	541	12	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Broccoli	"Downy mildew, alternaria leaf spot"
500-599	541	13	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Celery	Late blight
500-599	541	14	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Cucumber	"Downy mildew, Anthracnose, Scab"
500-599	541	15	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Squash	"Downy mildew, Anthracnose, Scab"
500-599	541	16	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Cotton	Damping oil
500-599	541	17	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		lettuce	Downy mildew
500-599	541	18	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Beans	"Anthracnose, Downy mildew,  Rust"
500-599	541	19	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Peas	"Anthracnose, Downy mildew,  Rust"
500-599	541	20	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Mungo	"Anthracnose, Downy mildew,  Rust"
500-599	541	21	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Tomato	"Early and late blight, Anthracnose, Septoria leaf spot"
500-599	541	22	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Garlic	"Purple blotch, downy mildew, botrytis leaf blight"
500-599	541	23	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Onion	"Purple blotch, downy mildew, botrytis leaf blight"
500-599	541	24	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Pepper	Anthracnose
500-599	541	25	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Chili	Anthracnose
500-599	541	26	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Eggplant	"Blight, Anthracnose"
500-599	541	27	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Banana	"Sigatoka, Black leaf streak"
500-599	541	28	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Grapes	"Downy mildew, black rot"
500-599	542	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	542	1	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Mango	Anthracnose and Scab
500-599	542	2	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Papaya	Fruit rot
500-599	542	3	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Melon	"Downy mildew, Anthracnose, Scab"
500-599	542	4	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Watermelon	"Downy mildew, Anthracnose, Scab"
500-599	542	5	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Corn (Sweet andPopcorn)	Helminthosporium leaf spot
500-599	542	6	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Rice	"Blast, Sheath blight, cercospora leaf spot, helminthosporium leafspot"
500-599	542	7	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Peanut	Cercospora leaf spot
500-599	542	8	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Soybeans	Leaf rust
500-599	542	9	"GREENTHUMB AGRISOLUTIONS,INC."	MANCOZEB	GREEN THUMB MANCOZEB 80 WP	800g/kg	WP	FUNGICIDE	4	584-053-4358	11/05/2021		Ornamentals	"Black spot, blight, Anthracnose"
500-599	542	10	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Rice	"Whorl maggots, stemborer, green leafhopper, brown planthopper"
500-599	542	11	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Wongbok	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
500-599	542	12	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Cabbage	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
500-599	542	13	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Cucurbits	"Thrips, leafworm, squash beetle, aphids, flea beetle"
500-599	542	14	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Garlic	"Thrips, cutworm"
500-599	542	15	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Onion	"Thrips, cutworm"
500-599	542	16	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Potato	"Thrips, cutworm, leafhopper, tuber moth, aphids and leafminer"
500-599	542	17	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Mango	leafhoppers
500-599	542	18	"GREENTHUMB AGRISOLUTIONS,INC."	CARTAP HYDROCHLORIDE	GREEN THUMB CARTAP HCL 50 SP	500 g/kg	SP	INSECTICIDE	3	584-106-4642	04/02/2022	SYSTEMIC	Pechay	"looper, cutworm, aphids"
500-599	542	19	"GREENTHUMB AGRISOLUTIONS,INC."	"2,4-D IBE"	"GREEN THUMB 2,4-D ESTER"	400g/L	_	HERBICIDE	2	584-049-4339	26/04/2021	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	Annual Broadleaves & sedges
500-599	542	20	"GREENTHUMB AGRISOLUTIONS,INC."	"2,4-D IBE"	"GREEN THUMB 2,4-D ESTER"	400g/L	_	HERBICIDE	2	584-049-4339	26/04/2021	SELECTIVE (POST-EMERGENT)	Corn	Annual Broadleaves & sedges
500-599	542	21	"GREENTHUMB AGRISOLUTIONS,INC."	"2,4-D IBE"	"GREEN THUMB 2,4-D ESTER"	400g/L	_	HERBICIDE	2	584-049-4339	26/04/2021	SELECTIVE (POST-EMERGENT)	Sugarcane	Annual Broadleaves & sedges
500-599	542	22	"GREENTHUMB AGRISOLUTIONS,INC."	"2,4-D AMINE"	"GREEN THUMB 2,4-D AMINE"	400g/L	_	HERBICIDE	2	584-013-4336	26/04/2021	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	Annual broadleaves and sedges
500-599	542	23	"GREENTHUMB AGRISOLUTIONS,INC."	"2,4-D AMINE"	"GREEN THUMB 2,4-D AMINE"	400g/L	_	HERBICIDE	2	584-013-4336	26/04/2021	SELECTIVE (POST-EMERGENT)	Sugarcane	Annual broadleaves and sedges
500-599	542	24	"GREENTHUMB AGRISOLUTIONS,INC."	"2,4-D AMINE"	"GREEN THUMB 2,4-D AMINE"	400g/L	_	HERBICIDE	2	584-013-4336	26/04/2021	SELECTIVE (POST-EMERGENT)	Corn	Annual broadleaves and sedges
500-599	542	25	"NXN 800, INC."	"2,4-D IBE"	"GREEN GEMS 2,4-D ESTER"	491 g/L	EC	HERBICIDE	2	653-049-5219	31/12/2023	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	Annual Broadleaves & sedges
500-599	542	26	"NXN 800, INC."	"2,4-D IBE"	"GREEN GEMS 2,4-D ESTER"	491 g/L	EC	HERBICIDE	2	653-049-5219	31/12/2023	SELECTIVE (POST-EMERGENT)	Corn	Annual Broadleaves & sedges
500-599	542	27	"NXN 800, INC."	"2,4-D IBE"	"GREEN GEMS 2,4-D ESTER"	491 g/L	EC	HERBICIDE	2	653-049-5219	31/12/2023	SELECTIVE (POST-EMERGENT)	Sugarcane	Annual Broadleaves & sedges
500-599	542	28	"NXN 800, INC."	"2,4-D AMINE"	"GREEN GEMS 2,4-D AMINE"	400 g/L	SC	HERBICIDE	2	653-013-5220	31/12/2023	SELECTIVE (POST-EMERGENT)	Rice (Transplanted)	Annual broadleaves and sedges
500-599	543	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	543	1	"NXN 800, INC."	"2,4-D AMINE"	"GREEN GEMS 2,4-D AMINE"	400 g/L	SC	HERBICIDE	2	653-013-5220	31/12/2023	SELECTIVE (POST-EMERGENT)	Sugarcane	Annual broadleaves and sedges
500-599	543	2	"NXN 800, INC."	"2,4-D AMINE"	"GREEN GEMS 2,4-D AMINE"	400 g/L	SC	HERBICIDE	2	653-013-5220	31/12/2023	SELECTIVE (POST-EMERGENT)	Corn	Annual broadleaves and sedges
500-599	543	3	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Glyphosate tolerantcorn	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	4	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Mango	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	5	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Banana	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	6	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Coffee	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	7	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Cacao	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	8	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Rubber	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	9	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Oil palm	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	10	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Citrus	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	11	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Coconut	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	12	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Sugarcane	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	13	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	Vegetables	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	14	MAU MARKETING CORPORATION	GLYPHOSATE IPA	GREEN CUT 480 SL	480 g/L	SL	HERBICIDE	4	558-151-3470	28/07/2018	POST-EMERGENT	non-crop	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	15	"VAST AGRO SOLUTIONS, INC."	BUTACHLOR+PROPANIL	GRASTOP 70 EC	350+350 g/L	EC	HERBICIDE	3	385-238-1975	06/10/2024	POST-EMERGENT	Rice (Direct-Seeded)	"Grasses,  Sedges and Broadleaves"
500-599	543	16	"VAST AGRO SOLUTIONS, INC."	BUTACHLOR+PROPANIL	GRASTOP 70 EC	350+350 g/L	EC	HERBICIDE	3	385-238-1975	06/10/2024	POST-EMERGENT	Rice (Transplanted)	"Grasses,  Sedges and Broadleaves"
500-599	543	17	AGWAY CHEMICALS CORPORATION	GLYPHOSATE IPA	GRASSOUT 160 SL	160 g/L	SL	HERBICIDE	4	075-151-1934	13/07/2024	POST-EMERGENT	non-crop areas	(common grassy fields) for the control of weeds
500-599	543	18	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Glyphosate tolerantcorn	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	19	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Mango	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	20	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Banana	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	21	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Coffee	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	22	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Cacao	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	23	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Rubber	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	24	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Oil palm	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	25	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Citrus	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	26	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Coconut	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	27	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Sugarcane	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	543	28	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	Vegetables	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
500-599	544	1	"GREEN THUMB EXFERT VENTURES, INC."	GLYPHOSATE IPA	GRASSFIRE 480 SL	480 g/L	SL	HERBICIDE	4	596-151-4115	12/09/2023	POST-EMERGENT	non-crop	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	2	BIOSTADT PHILIPPINES INC.	"THIOBENCARB+2,4-D IBE"	GRASSEDGE 800 EC	600+200 g/L	EC	HERBICIDE	2	097-194-0919	13/11/2024	-	Rice (Transplanted)	"Grasses, sedges & broadleaves"
500-599	544	3	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Glyphosate tolerantcorn	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	4	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Mango	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	5	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Banana	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	6	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Coffee	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	7	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Cacao	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	8	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Rubber	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	9	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Oil palm	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	10	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Citrus	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	11	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Coconut	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	12	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Sugarcane	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	13	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	Vegetables	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	14	FARMON AGRI-COMMUNITY CORPORATION	GLYPHOSATE IPA	GRASSDOWN+ 480 SL	480g/L	SL	HERBICIDE	4	621-151-4531	03/10/2021	POST-EMERGENT	non-crop	"Annual & perennial grasses, broadleaf weeds & sedges"
500-599	544	15	"AGRIBASE CHEMICALS, INC."	BUTACHLOR+PROPANIL	GRASSCUTTER 70 EC	350+350 g/L	EC	HERBICIDE	3	457-238-2587	04/06/2022	POST-EMERGENT	Rice (Direct-Seeded)	"Grasses,  Sedges and Broadleaves"
500-599	544	16	"AGRIBASE CHEMICALS, INC."	BUTACHLOR+PROPANIL	GRASSCUTTER 70 EC	350+350 g/L	EC	HERBICIDE	3	457-238-2587	04/06/2022	POST-EMERGENT	Rice (Transplanted)	"Grasses,  Sedges and Broadleaves"
500-599	544	17	"MINDORO SAGANA MERCHANDISING, INC."	GLYPHOSATE IPA	GRASSBURN 480 SL	480 g/L	SL	HERBICIDE	4	571-151-3699	17/05/2022	POST-EMERGENT	Glyphosate tolerantcorn	"Annual & perennial grasses, broadleaf weeds & sedges"
